,Date mutation,Nature mutation,Valeur fonciere,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Adresse,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
2577,03/02/2022,Vente,"177000,00",0,Maison,91.0,3.0,518.0,43 RUE DAVID D'ANGERS MAZE-MILON 49140 France,47.501593,-0.25106,43 Rue David d'Angers 49630 Mazé-Milon,0.71,housenumber,49139_0009_00043,43,Rue David d'Angers,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49139,Fontaine-Milon,,ok
2578,03/02/2022,Vente,"122682,00",0,Maison,85.0,5.0,462.0,22 RTE DES ROSIERS NOYANT-VILLAGES 49490 France,47.516733,0.10805,22 Cité des Rosiers 49490 Noyant-Villages,0.74,housenumber,49228_wab855_00022,22,Cité des Rosiers,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,,ok
2579,03/02/2022,Vente,"122682,00",0,Maison,83.0,5.0,462.0,22 RTE DES ROSIERS NOYANT-VILLAGES 49490 France,47.516733,0.10805,22 Cité des Rosiers 49490 Noyant-Villages,0.74,housenumber,49228_wab855_00022,22,Cité des Rosiers,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,,ok
2580,03/02/2022,Vente,"122682,00",0,Maison,79.0,5.0,462.0,22 RTE DES ROSIERS NOYANT-VILLAGES 49490 France,47.516733,0.10805,22 Cité des Rosiers 49490 Noyant-Villages,0.74,housenumber,49228_wab855_00022,22,Cité des Rosiers,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,,ok
2581,31/01/2022,Vente,"193380,00",0,Maison,143.0,4.0,945.0,5143   LE DERY LES BOIS D'ANJOU 49250 France,47.500952,-0.198053,Lieu Dit Dery 49250 Les Bois d'Anjou,0.56,street,49138_p4xs67,,Lieu Dit Dery,,49250,Les Bois d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49138,49280,Saint-Georges-du-Bois,,ok
2582,31/01/2022,Vente,"193380,00",0,Maison,143.0,4.0,500.0,5143   LE DERY LES BOIS D'ANJOU 49250 France,47.500952,-0.198053,Lieu Dit Dery 49250 Les Bois d'Anjou,0.56,street,49138_p4xs67,,Lieu Dit Dery,,49250,Les Bois d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49138,49280,Saint-Georges-du-Bois,,ok
2583,02/02/2022,Vente,"189000,00",0,Maison,138.0,6.0,883.0,1210 RTE DE BAUGE BAUGE EN ANJOU 49150 France,47.536237,-0.090302,Route de Tours (Baugé) 49150 Baugé-en-Anjou,0.58,street,49018_2251,,Route de Tours (Baugé),,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,,ok
2584,28/01/2022,Vente,"235000,00",0,Maison,220.0,4.0,500.0,1005 RTE DE LA CHEVALERIE JARZE VILLAGES 49140 France,47.566651,-0.229637,1005 route de la chevalerie 49140 Jarzé Villages,0.77,housenumber,49163_0272_01005,1005,route de la chevalerie,,49140,Jarzé Villages,"49, Maine-et-Loire, Pays de la Loire",49163,49163,Jarzé,,ok
2585,28/01/2022,Vente,"235000,00",0,Maison,220.0,4.0,497.0,1005 RTE DE LA CHEVALERIE JARZE VILLAGES 49140 France,47.566651,-0.229637,1005 route de la chevalerie 49140 Jarzé Villages,0.77,housenumber,49163_0272_01005,1005,route de la chevalerie,,49140,Jarzé Villages,"49, Maine-et-Loire, Pays de la Loire",49163,49163,Jarzé,,ok
2586,28/01/2022,Vente,"125000,00",0,Maison,112.0,6.0,394.0,3 RUE DE LA TEMPLERIE ETRICHE 49330 France,47.650159,-0.442723,3 Rue de la Templerie 49330 Étriché,0.79,housenumber,49132_0144_00003,3,Rue de la Templerie,,49330,Étriché,"49, Maine-et-Loire, Pays de la Loire",49132,,,,ok
2587,10/02/2022,Vente,"180000,00",0,Maison,109.0,5.0,633.0,22 RUE DE LA TRANCHARDIERE JARZE VILLAGES 49140 France,47.579872,-0.25888,22 Rue de la Tranchardière 49140 Jarzé Villages,0.84,housenumber,49025_0070_00022,22,Rue de la Tranchardière,,49140,Jarzé Villages,"49, Maine-et-Loire, Pays de la Loire",49163,49025,Beauvau,,ok
2588,10/02/2022,Vente,"178000,00",0,Maison,84.0,3.0,1232.0,57 RTE DE GADON BAUGE EN ANJOU 49150 France,47.520099,-0.189415,Route de Gadon 49150 Baugé-en-Anjou,0.67,street,49018_2434,,Route de Gadon,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49372,Le Vieil-Baugé,,ok
2589,10/02/2022,Vente,"178000,00",0,Maison,84.0,3.0,672.0,57 RTE DE GADON BAUGE EN ANJOU 49150 France,47.520099,-0.189415,Route de Gadon 49150 Baugé-en-Anjou,0.67,street,49018_2434,,Route de Gadon,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49372,Le Vieil-Baugé,,ok
2590,11/02/2022,Vente,"65000,00",0,Maison,70.0,3.0,253.0,26 RUE DU SOLEIL D'OR BAUGE EN ANJOU 49150 France,47.47776,-0.101707,26 Rue du Soleil d'Or 49150 Baugé-en-Anjou,0.83,housenumber,49116_0025_00026,26,Rue du Soleil d'Or,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49116,Cuon,,ok
2591,11/02/2022,Vente,"103000,00",0,Maison,75.0,2.0,157.0,10 PL DE L'EGLISE SAINT GERMAIN NOYANT-VILLAGES 49490 France,47.519842,0.05214,10 Place de l'église saint germain 49490 Noyant-Villages,0.81,housenumber,49013_0036_00010,10,Place de l'église saint germain,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49013,Auverse,,ok
2592,12/02/2022,Vente,"24000,00",0,Maison,59.0,3.0,210.0,6 RUE DU STADE (GENNETEIL) NOYANT-VILLAGES 49490 France,47.592022,0.049387,6 Place de genneteil 49490 Noyant-Villages,0.65,housenumber,49150_0015_00006,6,Place de genneteil,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49150,Genneteil,,ok
2593,01/02/2022,Vente,"185000,00",0,Maison,93.0,4.0,470.0,8 CHE DE LA NOUE BAUGE EN ANJOU 49150 France,47.548668,-0.102334,8 Chemin de la noue 49150 Baugé-en-Anjou,0.73,housenumber,49018_1290_00008,8,Chemin de la noue,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,,ok
2594,01/02/2022,Vente,"185000,00",0,Maison,93.0,4.0,500.0,8 CHE DE LA NOUE BAUGE EN ANJOU 49150 France,47.548668,-0.102334,8 Chemin de la noue 49150 Baugé-en-Anjou,0.73,housenumber,49018_1290_00008,8,Chemin de la noue,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,,ok
2595,31/01/2022,Vente,"100000,00",0,Maison,207.0,6.0,375.0,5 PL DES TILLEULS (LE GUEDENIAU BAUGE EN ANJOU 49150 France,47.495007,-0.04701,5 Place des Tilleuls 49150 Baugé-en-Anjou,0.64,housenumber,49157_0120_00005,5,Place des Tilleuls,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49157,Le Guédeniau,,ok
2596,24/01/2022,Vente,"217000,00",0,Maison,110.0,4.0,800.0,38 AV DU GENERAL DE GAULLE BAUGE EN ANJOU 49150 France,47.533873,-0.100634,38 Avenue du Général de Gaulle 49150 Baugé-en-Anjou,0.76,housenumber,49018_0940_00038,38,Avenue du Général de Gaulle,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,,ok
2597,24/01/2022,Vente,"217000,00",0,Maison,110.0,4.0,532.0,38 AV DU GENERAL DE GAULLE BAUGE EN ANJOU 49150 France,47.533873,-0.100634,38 Avenue du Général de Gaulle 49150 Baugé-en-Anjou,0.76,housenumber,49018_0940_00038,38,Avenue du Général de Gaulle,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,,ok
2598,21/01/2022,Vente,"170000,00",0,Maison,87.0,3.0,781.0,2 RUE DES EPINETTES SERMAISE 49140 France,47.525002,-0.211556,2 Rue des Épinettes 49140 Sermaise,0.78,housenumber,49334_0013_00002,2,Rue des Épinettes,,49140,Sermaise,"49, Maine-et-Loire, Pays de la Loire",49334,,,,ok
2599,01/02/2022,Vente,"290000,00",0,Maison,144.0,4.0,1278.0,6812   L ANTINIERE DURTAL 49430 France,47.678053,-0.238338,Lieu Dit l’Antiniere 49430 Durtal,0.54,street,49127_gykjet,,Lieu Dit l’Antiniere,,49430,Durtal,"49, Maine-et-Loire, Pays de la Loire",49127,,,,ok
2600,08/02/2022,Vente,"80000,00",0,Maison,100.0,2.0,890.0,11 RTE DES ROSIERS NOYANT-VILLAGES 49490 France,47.516357,0.109147,11 Cité des Rosiers 49490 Noyant-Villages,0.74,housenumber,49228_wab855_00011,11,Cité des Rosiers,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,,ok
2601,08/02/2022,Vente,"80000,00",0,Maison,100.0,2.0,200.0,11 RTE DES ROSIERS NOYANT-VILLAGES 49490 France,47.516357,0.109147,11 Cité des Rosiers 49490 Noyant-Villages,0.74,housenumber,49228_wab855_00011,11,Cité des Rosiers,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,,ok
2602,08/02/2022,Vente,"80000,00",0,Maison,140.0,5.0,112.0,13 RTE DES ROSIERS NOYANT-VILLAGES 49490 France,47.516078,0.10807,13 Cité des Rosiers 49490 Noyant-Villages,0.74,housenumber,49228_wab855_00013,13,Cité des Rosiers,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,,ok
2603,08/02/2022,Vente,"80000,00",0,Maison,38.0,2.0,112.0,13 RTE DES ROSIERS NOYANT-VILLAGES 49490 France,47.516078,0.10807,13 Cité des Rosiers 49490 Noyant-Villages,0.74,housenumber,49228_wab855_00013,13,Cité des Rosiers,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,,ok
2604,31/01/2022,Vente,"97000,00",0,Maison,86.0,4.0,143.0,700 RUE BASSE LONGUE-JUMELLES 49160 France,47.385165,-0.112369,700 Rue Basse 49160 Longué-Jumelles,0.8,housenumber,49180_0341_00700,700,Rue Basse,,49160,Longué-Jumelles,"49, Maine-et-Loire, Pays de la Loire",49180,49180,Longué,,ok
2605,15/02/2022,Vente,"330000,00",0,Maison,140.0,6.0,1190.0,19 RUE DU ROI RENE LA MENITRE 49250 France,47.403784,-0.267117,19 Rue du Roi René 49250 La Ménitré,0.8,housenumber,49201_0180_00019,19,Rue du Roi René,,49250,La Ménitré,"49, Maine-et-Loire, Pays de la Loire",49201,,,,ok
2606,31/01/2022,Vente,"72000,00",0,Maison,63.0,3.0,272.0,28 RUE DE TOULGOET JARZE VILLAGES 49140 France,47.523433,-0.282046,28 Rue Toulgoet 49140 Jarzé Villages,0.75,housenumber,49185_0100_00028,28,Rue Toulgoet,,49140,Jarzé Villages,"49, Maine-et-Loire, Pays de la Loire",49163,49185,Lué-en-Baugeois,,ok
2607,01/02/2022,Vente,"205000,00",0,Maison,145.0,4.0,617.0,9 RUE DES CASSIS HUILLE-LEZIGNE 49430 France,47.637809,-0.304381,9 Rue des Cassis 49430 Huillé-Lézigné,0.8,housenumber,49174_0011_00009,9,Rue des Cassis,,49430,Huillé-Lézigné,"49, Maine-et-Loire, Pays de la Loire",49174,49174,Lézigné,,ok
2608,03/02/2022,Vente,"238000,00",0,Maison,196.0,6.0,1500.0,1317 RTE DE BRION LONGUE-JUMELLES 49160 France,47.399215,-0.124812,1317 Route de Brion (Longué) 49160 Longué-Jumelles,0.67,housenumber,49180_1070_01317,1317,Route de Brion (Longué),,49160,Longué-Jumelles,"49, Maine-et-Loire, Pays de la Loire",49180,49180,Longué,,ok
2609,03/02/2022,Vente,"238000,00",0,Maison,196.0,6.0,1000.0,1317 RTE DE BRION LONGUE-JUMELLES 49160 France,47.399215,-0.124812,1317 Route de Brion (Longué) 49160 Longué-Jumelles,0.67,housenumber,49180_1070_01317,1317,Route de Brion (Longué),,49160,Longué-Jumelles,"49, Maine-et-Loire, Pays de la Loire",49180,49180,Longué,,ok
2610,21/02/2022,Vente,"25000,00",0,Local industriel. commercial ou assimilé,38.0,0.0,45.0,29 RUE VICTOR HUGO BAUGE EN ANJOU 49150 France,47.541654,-0.103869,29 Rue Victor Hugo 49150 Baugé-en-Anjou,0.82,housenumber,49018_1880_00029,29,Rue Victor Hugo,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,,ok
2611,21/02/2022,Vente,"25000,00",0,Maison,15.0,1.0,45.0,29 RUE VICTOR HUGO BAUGE EN ANJOU 49150 France,47.541654,-0.103869,29 Rue Victor Hugo 49150 Baugé-en-Anjou,0.82,housenumber,49018_1880_00029,29,Rue Victor Hugo,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,,ok
2612,24/02/2022,Vente,"255000,00",0,Local industriel. commercial ou assimilé,15.0,0.0,134.0,13 RTE D ANGERS MORANNES SUR SARTHE-DAUMERAY 49640 France,47.738077,-0.417384,13 Route d’Angers (Morannes) 49640 Morannes sur Sarthe-Daumeray,0.74,housenumber,49220_0018_00013,13,Route d’Angers (Morannes),,49640,Morannes sur Sarthe-Daumeray,"49, Maine-et-Loire, Pays de la Loire",49220,49220,Morannes,,ok
2613,24/02/2022,Vente,"255000,00",0,Maison,210.0,8.0,134.0,13 RTE D ANGERS MORANNES SUR SARTHE-DAUMERAY 49640 France,47.738077,-0.417384,13 Route d’Angers (Morannes) 49640 Morannes sur Sarthe-Daumeray,0.74,housenumber,49220_0018_00013,13,Route d’Angers (Morannes),,49640,Morannes sur Sarthe-Daumeray,"49, Maine-et-Loire, Pays de la Loire",49220,49220,Morannes,,ok
2614,24/02/2022,Vente,"255000,00",0,Local industriel. commercial ou assimilé,15.0,0.0,984.0,13 RTE D ANGERS MORANNES SUR SARTHE-DAUMERAY 49640 France,47.738077,-0.417384,13 Route d’Angers (Morannes) 49640 Morannes sur Sarthe-Daumeray,0.74,housenumber,49220_0018_00013,13,Route d’Angers (Morannes),,49640,Morannes sur Sarthe-Daumeray,"49, Maine-et-Loire, Pays de la Loire",49220,49220,Morannes,,ok
2615,24/02/2022,Vente,"255000,00",0,Maison,210.0,8.0,984.0,13 RTE D ANGERS MORANNES SUR SARTHE-DAUMERAY 49640 France,47.738077,-0.417384,13 Route d’Angers (Morannes) 49640 Morannes sur Sarthe-Daumeray,0.74,housenumber,49220_0018_00013,13,Route d’Angers (Morannes),,49640,Morannes sur Sarthe-Daumeray,"49, Maine-et-Loire, Pays de la Loire",49220,49220,Morannes,,ok
2616,10/02/2022,Vente,"55000,00",0,Maison,77.0,2.0,265.0,5244   LA VINETRIE NOYANT-VILLAGES 49390 France,47.581631,0.162244,Chemin de la Roche. 49390 Noyant-Villages,0.45,street,49228_E548,,Chemin de la Roche.,,49390,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49052,Broc,,ok
2617,18/02/2022,Vente,"150000,00",0,Maison,122.0,4.0,183.0,1 PL SAINT NICOLAS MORANNES SUR SARTHE-DAUMERAY 49640 France,47.745664,-0.415295,1 Place Saint Nicolas 49640 Morannes sur Sarthe-Daumeray,0.8,housenumber,49220_0420_00001,1,Place Saint Nicolas,,49640,Morannes sur Sarthe-Daumeray,"49, Maine-et-Loire, Pays de la Loire",49220,49220,Morannes,,ok
2618,22/02/2022,Vente,"69000,00",0,Maison,79.0,3.0,128.0,110 RUE SAINT PIERRE DURTAL 49430 France,47.670441,-0.250021,110 Rue Saint - Pierre 49430 Durtal,0.8,housenumber,49127_0800_00110,110,Rue Saint - Pierre,,49430,Durtal,"49, Maine-et-Loire, Pays de la Loire",49127,,,,ok
2619,04/02/2022,Vente,"200000,00",0,Maison,93.0,5.0,829.0,206 RUE PRINCIPALE MAZE-MILON 49630 France,47.45998,-0.283656,206 Rue Principale 49630 Mazé-Milon,0.81,housenumber,49194_0105_00206,206,Rue Principale,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,,ok
2620,04/02/2022,Vente,"223500,00",0,Maison,103.0,5.0,475.0,38   LE DERIS LA CHAPELLE-SAINT-LAUD 49140 France,47.611679,-0.324312,38 Le Deris 49140 La Chapelle-Saint-Laud,0.81,housenumber,49076_4u1dje_00038,38,Le Deris,,49140,La Chapelle-Saint-Laud,"49, Maine-et-Loire, Pays de la Loire",49076,,,,ok
2621,08/02/2022,Vente,"135000,00",0,Maison,80.0,1.0,393.0,41 AV D ANGERS DURTAL 49430 France,47.663258,-0.242415,41 Avenue d'Angers 49430 Durtal,0.65,housenumber,49127_0040_00041,41,Avenue d'Angers,,49430,Durtal,"49, Maine-et-Loire, Pays de la Loire",49127,,,,ok
2622,08/02/2022,Vente,"195000,00",0,Maison,94.0,4.0,389.0,19 RUE PIERRE LE LOYER HUILLE-LEZIGNE 49430 France,47.648103,-0.305102,19 Rue Pierre Le Loyer 49430 Huillé-Lézigné,0.82,housenumber,49159_0085_00019,19,Rue Pierre Le Loyer,,49430,Huillé-Lézigné,"49, Maine-et-Loire, Pays de la Loire",49174,49159,Huillé,,ok
2623,25/02/2022,Vente,"121000,00",0,Maison,96.0,3.0,379.0,972 VC LA VALLEE BAUGE EN ANJOU 49150 France,47.60829,-0.19316,Route de la Vallée 49150 Baugé-en-Anjou,0.58,street,49018_9092,,Route de la Vallée,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49097,Cheviré-le-Rouge,,ok
2624,25/02/2022,Vente,"250000,00",0,Maison,95.0,3.0,706.0,23 RUE DE LA MAIRIE JARZE VILLAGES 49140 France,47.556704,-0.231297,23 Rue de la Mairie 49140 Jarzé Villages,0.82,housenumber,49163_0100_00023,23,Rue de la Mairie,,49140,Jarzé Villages,"49, Maine-et-Loire, Pays de la Loire",49163,49163,Jarzé,,ok
2625,25/02/2022,Vente,"250000,00",0,Maison,95.0,3.0,700.0,23 RUE DE LA MAIRIE JARZE VILLAGES 49140 France,47.556704,-0.231297,23 Rue de la Mairie 49140 Jarzé Villages,0.82,housenumber,49163_0100_00023,23,Rue de la Mairie,,49140,Jarzé Villages,"49, Maine-et-Loire, Pays de la Loire",49163,49163,Jarzé,,ok
2626,24/02/2022,Vente,"160000,00",0,Maison,60.0,5.0,3884.0,28 AV DU GENERAL DE GAULLE BAUGE EN ANJOU 49150 France,47.535448,-0.100613,28 Avenue du Général de Gaulle 49150 Baugé-en-Anjou,0.76,housenumber,49018_0940_00028,28,Avenue du Général de Gaulle,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,,ok
2627,24/02/2022,Vente,"160000,00",0,Maison,60.0,5.0,655.0,28 AV DU GENERAL DE GAULLE BAUGE EN ANJOU 49150 France,47.535448,-0.100613,28 Avenue du Général de Gaulle 49150 Baugé-en-Anjou,0.76,housenumber,49018_0940_00028,28,Avenue du Général de Gaulle,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,,ok
2628,24/02/2022,Vente,"105000,00",0,Maison,71.0,1.0,98.0,28 GR GRANDE RUE   LE VIEIL B BAUGE EN ANJOU 49150 France,47.539849,-0.178851,Route d'Echemiré à Sermaise (Le Vieil-Baugé) 49150 Baugé-en-Anjou,0.39,street,49018_n1xzzf,,Route d'Echemiré à Sermaise (Le Vieil-Baugé),,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49372,Le Vieil-Baugé,,ok
2629,24/02/2022,Vente,"121500,00",0,Maison,100.0,4.0,980.0,5517   LA GRENOUILLERIE MAZE-MILON 49630 France,47.463932,-0.290835,Route de la Nouvrière 49630 Mazé-Milon,0.48,street,49194_0257,,Route de la Nouvrière,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,,ok
2630,24/02/2022,Vente,"121500,00",0,Maison,100.0,4.0,1010.0,5517   LA GRENOUILLERIE MAZE-MILON 49630 France,47.463932,-0.290835,Route de la Nouvrière 49630 Mazé-Milon,0.48,street,49194_0257,,Route de la Nouvrière,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,,ok
2631,22/02/2022,Vente,"62000,00",0,Maison,121.0,5.0,1193.0,28 RTE DE SAUMUR NOYANT-VILLAGES 49490 France,47.507708,0.113034,28 Route de Saumur (Noyant) 49490 Noyant-Villages,0.69,housenumber,49228_0190_00028,28,Route de Saumur (Noyant),,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,,ok
2632,22/02/2022,Vente,"62000,00",0,Local industriel. commercial ou assimilé,50.0,0.0,996.0,28 RTE DE SAUMUR NOYANT-VILLAGES 49490 France,47.507708,0.113034,28 Route de Saumur (Noyant) 49490 Noyant-Villages,0.69,housenumber,49228_0190_00028,28,Route de Saumur (Noyant),,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,,ok
2633,23/02/2022,Vente,"165000,00",0,Maison,108.0,4.0,500.0,6 CHE DU PRE DES TERTRES BEAUFORT-EN-ANJOU 49250 France,47.431704,-0.202441,6 Chemin du Pré des Tertres 49250 Beaufort-en-Anjou,0.77,housenumber,49021_1045_00006,6,Chemin du Pré des Tertres,,49250,Beaufort-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49021,49021,Beaufort-en-Vallée,,ok
2634,23/02/2022,Vente,"165000,00",0,Maison,108.0,4.0,214.0,6 CHE DU PRE DES TERTRES BEAUFORT-EN-ANJOU 49250 France,47.431704,-0.202441,6 Chemin du Pré des Tertres 49250 Beaufort-en-Anjou,0.77,housenumber,49021_1045_00006,6,Chemin du Pré des Tertres,,49250,Beaufort-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49021,49021,Beaufort-en-Vallée,,ok
2635,28/02/2022,Vente,"80000,00",0,Maison,153.0,4.0,102.0,1 RTE DE NOYANT LA PELLERINE 49490 France,47.461835,0.122104,1 Route de Noyant 49490 La Pellerine,0.71,housenumber,49237_0033_00001,1,Route de Noyant,,49490,La Pellerine,"49, Maine-et-Loire, Pays de la Loire",49237,,,,ok
2636,28/02/2022,Vente,"230000,00",0,Maison,71.0,4.0,2358.0,5087   GUE NOYANT-VILLAGES 49490 France,47.528311,0.135431,Rue du gué 49490 Noyant-Villages,0.59,street,49122_0020,,Rue du gué,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49122,Dénezé-sous-le-Lude,,ok
2637,17/02/2022,Vente,"90000,00",0,Local industriel. commercial ou assimilé,150.0,0.0,903.0,6608   LE FLECHET MAZE-MILON 49630 France,47.462276,-0.298756,Grande Rue 49630 Mazé-Milon,0.44,street,49194_0055,,Grande Rue,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,,ok
2638,17/02/2022,Vente,"240000,00",0,Maison,158.0,5.0,3110.0,20 RTE DU METEIL MAZE-MILON 49630 France,47.445354,-0.299961,20 Route du Méteil 49630 Mazé-Milon,0.72,housenumber,49194_0284_00020,20,Route du Méteil,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,,ok
2639,17/02/2022,Vente,"240000,00",0,Maison,158.0,5.0,987.0,20 RTE DU METEIL MAZE-MILON 49630 France,47.445354,-0.299961,20 Route du Méteil 49630 Mazé-Milon,0.72,housenumber,49194_0284_00020,20,Route du Méteil,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,,ok
2640,04/02/2022,Vente,"237000,00",0,Maison,99.0,4.0,720.0,365 IMP DU PONT ROUX LONGUE-JUMELLES 49160 France,47.405896,-0.156261,365 Impasse du Pont Roux 49160 Longué-Jumelles,0.73,housenumber,49180_2145_00365,365,Impasse du Pont Roux,,49160,Longué-Jumelles,"49, Maine-et-Loire, Pays de la Loire",49180,49168,Jumelles,,ok
2641,04/02/2022,Vente,"237000,00",0,Maison,99.0,4.0,1204.0,365 IMP DU PONT ROUX LONGUE-JUMELLES 49160 France,47.405896,-0.156261,365 Impasse du Pont Roux 49160 Longué-Jumelles,0.73,housenumber,49180_2145_00365,365,Impasse du Pont Roux,,49160,Longué-Jumelles,"49, Maine-et-Loire, Pays de la Loire",49180,49168,Jumelles,,ok
2642,04/02/2022,Vente,"237000,00",0,Maison,99.0,4.0,200.0,365 IMP DU PONT ROUX LONGUE-JUMELLES 49160 France,47.405896,-0.156261,365 Impasse du Pont Roux 49160 Longué-Jumelles,0.73,housenumber,49180_2145_00365,365,Impasse du Pont Roux,,49160,Longué-Jumelles,"49, Maine-et-Loire, Pays de la Loire",49180,49168,Jumelles,,ok
2643,11/02/2022,Vente,"56000,00",0,Local industriel. commercial ou assimilé,86.0,0.0,67.0,23 RUE DU MAL LECLERC DURTAL 49430 France,47.670654,-0.243169,23 Rue du Maréchal Leclerc 49430 Durtal,0.72,housenumber,49127_0460_00023,23,Rue du Maréchal Leclerc,,49430,Durtal,"49, Maine-et-Loire, Pays de la Loire",49127,,,,ok
2644,11/02/2022,Vente,"56000,00",0,Maison,42.0,2.0,67.0,23 RUE DU MAL LECLERC DURTAL 49430 France,47.670654,-0.243169,23 Rue du Maréchal Leclerc 49430 Durtal,0.72,housenumber,49127_0460_00023,23,Rue du Maréchal Leclerc,,49430,Durtal,"49, Maine-et-Loire, Pays de la Loire",49127,,,,ok
2645,11/02/2022,Vente,"56000,00",0,Maison,72.0,5.0,108.0,25 RUE DU MAL LECLERC DURTAL 49430 France,47.670603,-0.243229,25 Rue du Maréchal Leclerc 49430 Durtal,0.72,housenumber,49127_0460_00025,25,Rue du Maréchal Leclerc,,49430,Durtal,"49, Maine-et-Loire, Pays de la Loire",49127,,,,ok
2646,23/02/2022,Vente,"150000,00",0,Maison,80.0,3.0,1384.0,5366   LE BOURG JOLI CORZE 49140 France,47.556105,-0.378469,Zone Artisanale Bourg Joli 49140 Corzé,0.54,street,49110_32ieds,,Zone Artisanale Bourg Joli,,49140,Corzé,"49, Maine-et-Loire, Pays de la Loire",49110,,,,ok
2647,23/02/2022,Vente,"150000,00",0,Maison,80.0,3.0,1002.0,5366   LE BOURG JOLI CORZE 49140 France,47.556105,-0.378469,Zone Artisanale Bourg Joli 49140 Corzé,0.54,street,49110_32ieds,,Zone Artisanale Bourg Joli,,49140,Corzé,"49, Maine-et-Loire, Pays de la Loire",49110,,,,ok
