,Date mutation,Nature mutation,Valeur fonciere,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,latitude,longitude,result_score,moy_vf_10_plus_proches,moy_dist_10_plus_proches,densite_pop,prix_m2
737,15/02/2022,Vente,144000.0,0,3,49.0,0.0,443.0,47.379952,-0.110767,0.69,792000.0,23.26445727521957,204.33,325.0564334085779
738,01/02/2022,Vente,210000.0,0,1,140.0,4.0,622.0,47.578818,-0.257047,0.72,1155000.0,132.91942992450367,103.91,337.62057877813504
739,15/02/2022,Vente,222800.0,0,1,88.0,4.0,400.0,47.645493,-0.435947,0.7,1225400.0,51.74118504637072,69.03,557.0
740,26/01/2022,Vente,285000.0,0,1,170.0,6.0,500.0,47.541463,-0.282065,0.81,1567500.0,164.4665775405394,103.91,570.0
741,26/01/2022,Vente,285000.0,0,1,170.0,6.0,1000.0,47.541463,-0.282065,0.81,1567500.0,164.4665775405394,103.91,285.0
742,28/01/2022,Vente,235000.0,0,1,220.0,4.0,500.0,47.566651,-0.229637,0.77,1292500.0,63.24156431876263,103.91,470.0
743,28/01/2022,Vente,235000.0,0,1,220.0,4.0,497.0,47.566651,-0.229637,0.77,1292500.0,63.24156431876263,103.91,472.8370221327968
744,28/01/2022,Vente,125000.0,0,1,112.0,6.0,394.0,47.650159,-0.442723,0.79,687500.0,53.048590860250506,69.03,317.25888324873097
745,10/02/2022,Vente,180000.0,0,1,109.0,5.0,633.0,47.579872,-0.25888,0.84,990000.0,140.50835656330352,103.91,284.3601895734597
746,21/01/2022,Vente,170000.0,0,1,87.0,3.0,781.0,47.525002,-0.211556,0.78,935000.0,111.12814603588981,103.91,217.6696542893726
747,31/01/2022,Vente,97000.0,0,1,86.0,4.0,143.0,47.385165,-0.112369,0.8,533500.0,40.895104176048996,204.33,678.3216783216783
748,31/01/2022,Vente,72000.0,0,1,63.0,3.0,272.0,47.523433,-0.282046,0.75,396000.0,175.1324487655906,103.91,264.70588235294116
749,03/02/2022,Vente,238000.0,0,1,196.0,6.0,1500.0,47.399215,-0.124812,0.67,1309000.0,112.12631902917082,204.33,158.66666666666666
750,03/02/2022,Vente,238000.0,0,1,196.0,6.0,1000.0,47.399215,-0.124812,0.67,1309000.0,112.12631902917082,204.33,238.0
751,04/02/2022,Vente,223500.0,0,1,103.0,5.0,475.0,47.611679,-0.324312,0.81,1229250.0,108.8585410893521,103.91,470.5263157894737
752,25/02/2022,Vente,250000.0,0,1,95.0,3.0,706.0,47.556704,-0.231297,0.82,1375000.0,31.083250160716126,103.91,354.10764872521247
753,25/02/2022,Vente,250000.0,0,1,95.0,3.0,700.0,47.556704,-0.231297,0.82,1375000.0,31.083250160716126,103.91,357.14285714285717
754,04/02/2022,Vente,237000.0,0,1,99.0,4.0,720.0,47.405896,-0.156261,0.73,1303500.0,165.2240360779791,204.33,329.1666666666667
755,04/02/2022,Vente,237000.0,0,1,99.0,4.0,1204.0,47.405896,-0.156261,0.73,1303500.0,165.2240360779791,204.33,196.843853820598
756,04/02/2022,Vente,237000.0,0,1,99.0,4.0,200.0,47.405896,-0.156261,0.73,1303500.0,165.2240360779791,204.33,1185.0
757,23/02/2022,Vente,150000.0,0,1,80.0,3.0,1384.0,47.556105,-0.378469,0.54,825000.0,91.9217464594361,103.91,108.38150289017341
758,23/02/2022,Vente,150000.0,0,1,80.0,3.0,1002.0,47.556105,-0.378469,0.54,825000.0,91.9217464594361,103.91,149.7005988023952
759,18/02/2022,Vente,130000.0,0,1,95.0,3.0,320.0,47.392248,-0.047628,0.56,715000.0,90.83842290979806,204.33,406.25
760,25/02/2022,Vente,135000.0,0,1,36.0,3.0,500.0,47.612768,-0.32454,0.54,742500.0,107.38043544159117,103.91,270.0
761,25/02/2022,Vente,135000.0,0,1,36.0,3.0,6043.0,47.612768,-0.32454,0.54,742500.0,107.38043544159117,103.91,22.339897401952673
762,06/01/2022,Vente,241300.0,0,1,123.0,7.0,500.0,47.727995,-0.516594,0.78,1327150.0,177.0906090637476,69.03,482.6
763,06/01/2022,Vente,241300.0,0,1,123.0,7.0,929.0,47.727995,-0.516594,0.78,1327150.0,177.0906090637476,69.03,259.7416576964478
764,10/01/2022,Vente,162000.0,0,1,87.0,5.0,178.0,47.681347,-0.485884,0.73,891000.0,26.549130792440256,69.03,910.1123595505618
765,14/01/2022,Vente,199500.0,0,1,88.0,4.0,689.0,47.638814,-0.657885,0.83,1097250.0,93.634812154204,41.84,289.5500725689405
766,07/01/2022,Vente,130000.0,0,1,105.0,3.0,900.0,47.551458,-0.805243,0.46,715000.0,26.767112063331727,28.99,144.44444444444446
767,07/01/2022,Vente,130000.0,0,1,105.0,3.0,929.0,47.551458,-0.805243,0.46,715000.0,26.767112063331727,28.99,139.93541442411194
768,07/01/2022,Vente,154000.0,0,1,77.0,5.0,607.0,47.47697,-0.900675,0.34,847000.0,164.50302386453066,28.99,253.70675453047775
769,07/01/2022,Vente,105000.0,0,1,52.0,3.0,90.0,47.600283,-0.832605,0.82,577500.0,64.56589304703984,41.84,1166.6666666666667
770,05/01/2022,Vente,225000.0,0,1,102.0,5.0,316.0,47.627745,-0.725937,0.75,1237500.0,41.65919959208447,41.84,712.0253164556962
771,10/01/2022,Vente,229000.0,0,1,97.0,4.0,697.0,47.509478,-0.975251,0.4,1259500.0,177.4693765584686,28.99,328.5509325681492
772,10/01/2022,Vente,229000.0,0,1,97.0,4.0,800.0,47.509478,-0.975251,0.4,1259500.0,177.4693765584686,28.99,286.25
773,07/01/2022,Vente,58071.12,0,1,83.0,3.0,295.0,47.597332,-0.831648,0.83,319391.16000000003,72.00397494348769,41.84,196.85125423728815
774,05/01/2022,Vente,180000.0,0,1,74.0,4.0,615.0,47.626586,-0.721502,0.71,990000.0,24.953610883213923,41.84,292.6829268292683
775,19/01/2022,Vente,85910.0,0,1,91.0,3.0,509.0,47.58483,-0.765415,0.71,472505.0,170.2771685316989,41.84,168.7819253438114
776,14/01/2022,Vente,141000.0,0,1,93.0,4.0,99.0,47.628797,-0.71467,0.83,775500.0,6.318173203307111,41.84,1424.2424242424242
777,25/01/2022,Vente,210000.0,0,1,96.0,5.0,626.0,47.683067,-0.490824,0.82,1155000.0,26.48687437164656,69.03,335.4632587859425
778,31/01/2022,Vente,133000.0,0,1,77.0,4.0,206.0,47.72871,-0.518245,0.76,731500.0,178.42967402369644,69.03,645.6310679611651
779,20/01/2022,Vente,120000.0,0,1,96.0,4.0,3206.0,47.668053,-0.467853,0.35,660000.0,27.436481834107163,69.03,37.42981908920773
780,20/01/2022,Vente,120000.0,0,1,96.0,4.0,500.0,47.668053,-0.467853,0.35,660000.0,27.436481834107163,69.03,240.0
781,31/01/2022,Vente,165000.0,0,1,96.0,3.0,789.0,47.700928,-0.451492,0.73,907500.0,202.5475902951526,69.03,209.1254752851711
782,02/02/2022,Vente,84150.0,0,1,89.0,5.0,789.0,47.682646,-0.482535,0.84,462825.0,40.58672531306158,69.03,106.65399239543726
783,26/01/2022,Vente,210000.0,0,1,99.0,5.0,693.0,47.635418,-0.661118,0.82,1155000.0,95.43204099634048,41.84,303.030303030303
784,13/01/2022,Vente,160000.0,0,1,72.0,4.0,518.0,47.618245,-0.718317,0.84,880000.0,37.206175540542105,41.84,308.88030888030886
785,06/01/2022,Vente,149000.0,0,1,76.0,3.0,601.0,47.551931,-0.81462,0.69,819500.0,46.227378542733454,41.84,247.92013311148085
786,18/01/2022,Vente,230000.0,0,1,87.0,3.0,815.0,47.621855,-0.720082,0.77,1265000.0,26.101004456070193,41.84,282.2085889570552
787,21/01/2022,Vente,138500.0,0,1,88.0,5.0,635.0,47.602266,-0.832607,0.82,761750.0,67.39527734971632,41.84,218.11023622047244
788,19/01/2022,Vente,152000.0,0,1,51.0,3.0,104.0,47.629408,-0.714856,0.81,836000.0,8.670631884912964,41.84,1461.5384615384614
789,19/01/2022,Vente,226000.0,0,1,131.0,6.0,675.0,47.636189,-0.663621,0.82,1243000.0,94.35215480644466,41.84,334.81481481481484
790,26/01/2022,Vente,220000.0,0,1,73.0,4.0,488.0,47.624982,-0.722977,0.82,1210000.0,27.610571569795553,41.84,450.8196721311475
791,21/01/2022,Vente,250000.0,0,1,139.0,6.0,729.0,47.665777,-0.659718,0.8,1375000.0,149.19663832674854,41.84,342.9355281207133
792,21/01/2022,Vente,250000.0,0,1,139.0,6.0,1000.0,47.665777,-0.659718,0.8,1375000.0,149.19663832674854,41.84,250.0
793,21/01/2022,Vente,218000.0,0,1,91.0,4.0,290.0,47.631623,-0.800239,0.81,1199000.0,217.9511487955057,41.84,751.7241379310345
794,09/02/2022,Vente,225000.0,0,1,140.0,5.0,885.0,47.710901,-0.564928,0.84,1237500.0,227.31744023367594,69.03,254.23728813559322
795,20/01/2022,Vente,116000.0,0,1,80.0,3.0,345.0,47.652432,-0.490233,0.72,638000.0,98.01906170656677,69.03,336.231884057971
796,03/02/2022,Vente,350000.0,0,2,63.0,2.0,157.0,47.627673,-0.714092,0.81,1925000.0,2.5723105761994325,41.84,2229.2993630573246
797,03/02/2022,Vente,350000.0,0,2,44.0,3.0,157.0,47.627673,-0.714092,0.81,1925000.0,2.5723105761994325,41.84,2229.2993630573246
798,03/02/2022,Vente,350000.0,0,2,38.0,2.0,157.0,47.627673,-0.714092,0.81,1925000.0,2.5723105761994325,41.84,2229.2993630573246
799,03/02/2022,Vente,350000.0,0,2,42.0,3.0,157.0,47.627673,-0.714092,0.81,1925000.0,2.5723105761994325,41.84,2229.2993630573246
800,03/02/2022,Vente,350000.0,0,2,35.0,2.0,157.0,47.627673,-0.714092,0.81,1925000.0,2.5723105761994325,41.84,2229.2993630573246
801,03/02/2022,Vente,350000.0,0,2,55.0,2.0,157.0,47.627673,-0.714092,0.81,1925000.0,2.5723105761994325,41.84,2229.2993630573246
802,10/02/2022,Vente,367000.0,0,3,62.0,0.0,1260.0,47.677315,-0.49434,0.63,2018500.0,27.87792367757153,69.03,291.26984126984127
803,10/02/2022,Vente,367000.0,0,1,150.0,6.0,1260.0,47.677315,-0.49434,0.63,2018500.0,27.87792367757153,69.03,291.26984126984127
804,14/02/2022,Vente,299500.0,0,1,72.0,4.0,1070.0,47.657183,-0.49926,0.45,1647250.0,97.20126133982953,69.03,279.9065420560748
805,17/02/2022,Vente,180000.0,0,1,83.0,4.0,467.0,47.600573,-0.840927,0.83,990000.0,91.14730259351644,41.84,385.4389721627409
806,16/02/2022,Vente,190000.0,0,1,81.0,4.0,510.0,47.554651,-0.803584,0.72,1045000.0,31.247795826112267,41.84,372.54901960784315
807,16/02/2022,Vente,190000.0,0,1,81.0,4.0,500.0,47.554651,-0.803584,0.72,1045000.0,31.247795826112267,41.84,380.0
808,08/02/2022,Vente,159000.0,0,2,25.0,1.0,91.0,47.627672,-0.715276,0.83,874500.0,5.100312607105217,41.84,1747.2527472527472
809,08/02/2022,Vente,159000.0,0,3,40.0,0.0,91.0,47.627672,-0.715276,0.83,874500.0,5.100312607105217,41.84,1747.2527472527472
810,11/02/2022,Vente,22000.0,0,1,81.0,3.0,455.0,47.68977,-0.685847,0.63,121000.0,109.31934907224172,41.84,48.35164835164835
811,02/02/2022,Vente,30800.0,0,1,20.0,1.0,516.0,47.64969,-0.696044,0.5,169400.0,153.37293538651355,41.84,59.689922480620154
812,11/02/2022,Vente,93100.0,0,1,40.0,3.0,32.0,47.626967,-0.714393,0.84,512050.0,4.311631017861633,41.84,2909.375
813,03/02/2022,Vente,221500.0,0,1,100.0,4.0,993.0,47.599157,-0.737622,0.63,1218250.0,102.25916785270495,41.84,223.0614300100705
814,03/02/2022,Vente,221500.0,0,1,109.0,4.0,993.0,47.599157,-0.737622,0.63,1218250.0,102.25916785270495,41.84,223.0614300100705
815,03/02/2022,Vente,221500.0,0,1,110.0,4.0,993.0,47.599157,-0.737622,0.63,1218250.0,102.25916785270495,41.84,223.0614300100705
816,03/02/2022,Vente,221500.0,0,1,73.0,3.0,993.0,47.599157,-0.737622,0.63,1218250.0,102.25916785270495,41.84,223.0614300100705
817,04/02/2022,Vente,218000.0,0,1,139.0,4.0,788.0,47.521552,-0.884486,0.36,1199000.0,21.00467630437018,28.99,276.6497461928934
818,17/02/2022,Vente,203175.0,0,1,120.0,6.0,374.0,47.661748,-0.573554,0.84,1117462.5,77.77558027705382,69.03,543.2486631016043
819,17/02/2022,Vente,203175.0,0,1,120.0,6.0,618.0,47.661748,-0.573554,0.84,1117462.5,77.77558027705382,69.03,328.7621359223301
820,31/01/2022,Vente,350000.0,0,1,157.0,8.0,1560.0,47.620117,-0.6111,0.52,1925000.0,234.14562210557222,69.03,224.35897435897436
821,31/01/2022,Vente,350000.0,0,1,157.0,8.0,440.0,47.620117,-0.6111,0.52,1925000.0,234.14562210557222,69.03,795.4545454545455
822,22/02/2022,Vente,65000.0,0,1,90.0,4.0,127.0,47.722922,-0.618901,0.83,357500.0,350.3413691983926,69.03,511.81102362204723
823,09/02/2022,Vente,90000.0,0,3,50.0,0.0,3506.0,47.692154,-0.686939,0.73,495000.0,106.75711840066299,41.84,25.67027952082145
824,09/02/2022,Vente,90000.0,0,3,407.0,0.0,3506.0,47.692154,-0.686939,0.73,495000.0,106.75711840066299,41.84,25.67027952082145
825,09/02/2022,Vente,90000.0,0,3,50.0,0.0,2550.0,47.692154,-0.686939,0.73,495000.0,106.75711840066299,41.84,35.294117647058826
826,09/02/2022,Vente,90000.0,0,3,407.0,0.0,2550.0,47.692154,-0.686939,0.73,495000.0,106.75711840066299,41.84,35.294117647058826
827,23/02/2022,Vente,260000.0,0,1,68.0,2.0,650.0,47.581671,-0.758017,0.82,1430000.0,169.84770147138778,41.84,400.0
828,23/02/2022,Vente,229600.0,0,1,110.0,4.0,1037.0,47.665946,-0.575376,0.53,1262800.0,79.53326262495023,69.03,221.4079074252652
829,28/02/2022,Vente,176000.0,0,1,82.0,4.0,519.0,47.618144,-0.718406,0.84,968000.0,37.639025179632796,41.84,339.11368015414257
830,28/02/2022,Vente,373000.0,0,1,89.0,3.0,987.0,47.623285,-0.721483,0.74,2051500.0,25.259055628910218,41.84,377.9128672745694
831,28/02/2022,Vente,274300.0,0,1,128.0,6.0,751.0,47.63743,-0.658221,0.84,1508650.0,94.2335826334599,41.84,365.2463382157124
832,28/02/2022,Vente,235000.0,0,1,82.0,4.0,450.0,47.624251,-0.713295,0.84,1292500.0,18.983248199806738,41.84,522.2222222222222
833,16/02/2022,Vente,170000.0,0,1,91.0,5.0,716.0,47.549606,-0.808187,0.61,935000.0,30.087503815541833,41.84,237.43016759776538
834,16/02/2022,Vente,170000.0,0,1,91.0,5.0,263.0,47.549606,-0.808187,0.61,935000.0,30.087503815541833,41.84,646.3878326996198
835,25/02/2022,Vente,245000.0,0,1,117.0,5.0,275.0,47.653664,-0.497565,0.69,1347500.0,102.4727282015136,69.03,890.9090909090909
836,25/02/2022,Vente,350000.0,0,1,141.0,5.0,1434.0,47.652252,-0.495191,0.8,1925000.0,104.17051058258211,69.03,244.07252440725244
837,10/02/2022,Vente,231500.0,0,1,113.0,4.0,840.0,47.599883,-0.830361,0.82,1273250.0,68.66310888042445,41.84,275.5952380952381
838,11/02/2022,Vente,200000.0,0,1,84.0,3.0,500.0,47.640388,-0.661245,0.77,1100000.0,88.65949244489472,41.84,400.0
839,11/02/2022,Vente,200000.0,0,1,84.0,3.0,1022.0,47.640388,-0.661245,0.77,1100000.0,88.65949244489472,41.84,195.69471624266146
840,01/03/2022,Vente,108000.0,0,1,75.0,3.0,118.0,47.666053,-0.571489,0.83,594000.0,76.58582486847972,69.03,915.2542372881356
841,15/02/2022,Vente,198000.0,0,1,188.0,8.0,517.0,47.668053,-0.467853,0.38,1089000.0,27.436481834107163,69.03,382.97872340425533
842,02/03/2022,Vente,45000.0,0,1,41.0,2.0,142.0,47.682762,-0.485774,0.83,247500.0,28.912322416399494,69.03,316.90140845070425
843,03/03/2022,Vente,150200.0,0,1,68.0,4.0,600.0,47.662348,-0.570239,0.84,826100.0,77.13908850330178,69.03,250.33333333333334
844,03/03/2022,Vente,150200.0,0,1,68.0,4.0,625.0,47.662348,-0.570239,0.84,826100.0,77.13908850330178,69.03,240.32
845,14/02/2022,Vente,128000.0,0,1,82.0,3.0,93.0,47.600499,-0.833254,0.82,704000.0,65.16500052872104,41.84,1376.3440860215053
